smiles
C1=CC(=C(C2=CC=C(C=C2)F)N=C1)N
CC(C)C(C(=O)NCC(=O)O)N
O=C(C1CC2=C(NC=N2)C(C3=CC=CC=C3Cl)N1)O
OC(C([C@@]12C[C@@](C[C@H](C2)C3)(O)C[C@H]3C1)=O)=O
FC(F)(F)C1=CC=CC(C2=O)=C1NC2=O
CC1=C(C)N=C2C=CC(Cl)=NN21
O=C1C2=NC=C(Br)C=C2N=CN1
O=CC1=CN(S(=O)(C2=CC=CC=C2)=O)C3=C1C=CC=C3
FC1=C(Cl)C=C(Cl)C(C(N)=O)=C1
C1(NCC2=CC=C3C=CC=CC3=C2)CC1
CC(S1)=NC2=C1CCNC2
NC1=CC(S(C2=CC=CC=C2)(=O)=O)=CC=C1C(F)(F)F
FC1(F)CNCC2=C1C=CC=C2
O=C1NC(C(N)=CN1CC2COCC2)=O
O=C(OC)C1=C(OC)C=C(Cl)C=C1
OB1C2=CC=C(C=C2CO1)OC
BrC1=CC(CCO)=CC=C1
O=C(C1(O)CC1)N
O=C(N)CCNC1=CC=C(C#N)C=C1F
CC1(C)C(C)(C)OB(C2=CC(Cl)=CN=C2F)O1
CC1=C(C(=NC=N1)C)C(=O)OC
CC(C1=CN2N=C(Cl)C=CC2=N1)(C)C
FC1=C2N=CC=C(Cl)C2=CC(Br)=C1
O=C(OCC)CC1=CC=C(OCCO2)C2=C1
CNCC1=CC=C(OC(C)C)C(OC)=C1
COC(=O)C1=C(C=C(C(=C1)F)Br)F
N#CC1=CC=C(C(OC)OC)NC1=O
BrC1=CN=C(Br)C2=C1C=CC=C2
CCOC(C1=NC=NC=C1)=O
CC(C(C1=CC=CC=C1)N)O
CC1=NC=CNC1=NN
FC(C1=CN=CN1)(F)F
NC1CCN(CC1)S(=O)(=O)C
O=C(O)C(C)CC1=CC=CC(OCC)=C1
OB(O)C1=CC(Cl)=C(C(Cl)=C1)Br
ClC1=C2C=CC(Cl)=NC2=CC=C1
SC1=NC2=CC(Cl)=C(C)C(Cl)=C2O1
CN1N=C2C=CC=CC2=C1Br
C(C(=O)NN)Cl
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO
C#CC(O)CCC1=CC=CC=C1
NC1=C(C)C(CCC)=NN1C
O=S1(C(C)CNCC1C)=O
CCC=CC=C
ClC1=C(OCC2OC2)C(Cl)=CC=C1
C1=CC=CC(=C1C#N)OC
O[C@@H]1CNC[C@@H]1NC(=O)OCC1=CC=CC=C1
CC(C)(C)OC(=O)N1CCC2(CCC(=O)C2)C1
O=S(C1=CC=C(C)C=C1)(OCC2CCOCC2)=O
O=C(N1C=C(C(OC)=O)C2=C1C=CC=C2)OC(C)(C)C
COC(=O)[C@@H]1CC=CC[C@H]1C(=O)OC
IC1=CC=C(CN2CCOCC2)C=C1
O=C(OC)C1=CC[C@H](NC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C1
CCC1=NNC=C1C(=O)OCC
NC1CCC2(CC(N(C2)C)=O)CC1
CC(O)CCNC1CCC(CCC)CC1
CN1CCC(C(=O)C2=CC=CC=C2)C1=O
CC1(C(C)(OB(O1)C2=CN=C(SC)C=C2)C)C
CC1=NC=CC=C1[N+]([O-])=O
N[C@H]1C[C@H](C1)C#N
CC1=CC=C(C=C1CO)OC
O=CC1=C(Br)C=CC(OC)=C1F
O=C(C1=NC=CN=C1I)OC
COC1=CC(Br)=CC=C1OCC2=CC=C(CC)C=C2
N=C(C1=CC=CC(C(F)(F)F)=C1)OCC
C1CC2=C(C1)N=CC(=C2)I
COC(=O)C(C(=O)OC)OC1=CC=C(C=C1)Cl
COC1=CC=C(Br)C=C1Br
CC(C)(C)OC(=O)CNS(=O)(=O)CC1=CC=CC=C1
COC1=CC=C(N)C(N)=N1
O=S(OCCSSCCO)(C1=CC=C(C)C=C1)=O
C=CCNC(NNC(C1=CC=CO1)=O)=S
O=C(OC(C)(C)C)NC1CCC(Br)CC1
NC1=NC=CN=C1C(F)(F)F
OCC1CCCO1
O=C(C1CC(C(OCC)=O)=NN1C2=CC=CC(C)=C2C)O
NC1=C2N=C(N3CCC[C@@H]3C4=C(F)C=CC(F)=C4)C=CN2N=C1
CC1(C)C2(CNC2)OC1
OC1=CC=C(C2=NN=C3CCCCN32)C=C1
FC(OC1=CN=C(C=C1)CBr)F
O=C1OCC(C2=CC=C(F)C(C)=C2)N1
COCCNCC1=CC=C(OC)C(F)=C1
CC(C)C(NCC)C1=CC=CN=C1
O=C(OCC)C[C@@H](O)C1=CC=CC=C1
CC1=NC(Cl)=C2C(N(CCCC)N=C2)=N1
CCOC(=O)C1=NNC2=C1CCC2
O=C(C1=CC=C(C2=CC=CC=C2)C=C1)/C=C/C3=CC=CS3
COC1=CC=C(C=C1I)F
ClC1=CC(C2=CCNCC2)=CC=C1
O=C1NC2=C(C=C(Br)C=C2)C=N1
O=C(OC)C(NCCC)(C)CN1N=CC=C1
CC(O)(C1=NC2=CC=CC=C2S1)C
O=C(O)CCC1OC2=C(C=CC=C2)C1
OB(O)C1=CC=C(C2=NNC=C2)C=C1
[H][C@]12CCC[C@@](C[C@H](N2C(OC(C)(C)C)=O)C(O)=O)1[H]
FC1=CC=C(C=NC=C2Br)C2=C1
NNCC1=CC2=C(CCCC2)S1
C1=CC=C(C(=C1)C(=O)CC#N)F
CC1=C(C(=NN1)C)C(=O)OC
ClC1=C2C(C=C(Br)S2)=CC=C1
O=C1OCC(C2=CC=C(OC)C=C2)N1
O=C(OC)C1=CC(OC)=C(O)C=C1[N+]([O-])=O
NC1=CC=C(C=C1)OC2=CC=NC=C2
O=C1N=C(N)C(F)=CN1[C@@H]2CS[C@H](CO)O2
CCOC(=O)C1=C(C(F)(F)F)OC=C1
O=C1OCC(C)(C)N1
O=C(C1=CC=C([N+]([O-])=O)C=C1)/C=C/C2=CC=C(C)O2
CC1(C)C2(C)/C(CC1CC2)=N\OCC3=CC=CC(Cl)=C3
CCOC(=O)CC1=CC=C(CC(=O)OCC)C=C1
C1NC[C@@H]2OCCN[C@@H]12
OB(C1=CC=C(OC(F)(F)F)C(OCC)=C1)O
C/C(C1=NC=CC=C1)=N/O
NC1=NN(CC(F)F)C=C1C
CC(C(=O)Cl)OC1=CC2=CC=CC=C2C=C1
OB(C1=CN=C(SC)N=C1SC)O
FC(C1=NC2=C(F)C=C(Br)C=C2C(Cl)=C1)(F)F
CC1(C)C(C)(C)OB(C2=CC=C3C=CN=CC3=C2)O1
CNCC1=CC(=CC=C1OC)Cl
CC1C(NC2=NCCCS2)CCCC1
CC1=NN(CCC2=NNN=N2)C(=C1Cl)C
CC(C)([C@H]1CNCCN1C(OC(C)(C)C)=O)C
O=C(OCC)C(NC)C1=CC=CC=C1
OC1=CC=C(CO)N=C1
O=C(OCC)COC1=C(OCC)C=C(C=O)C=C1Cl
O=C(C1=C2C=CC=CC2=CC=C1O)OC
O=C(OC(C)(C)C)NC1(C(F)(F)F)CNCCC1
NC(S1)=C(C(OCC)=O)C2=C1CN(C)CC2
NC(C1=CC=CN=C1)CC2OCCC2
OC(=O)C1=CC(Br)=CC(=C1)C#N
COC1=C(F)C(N2CCNCC2)=CC=C1
CCOS(=O)(=O)C(F)(F)F
OC1=NC(N(CC)CC)=NC(C)=C1
OC[C@H](C1)NCC21CC2
CC1=CC(=CC=C1CN)C(F)(F)F
O=C(NCCC1CNC1)OC(C)(C)C
C1=COC=C1C(CC(=O)O)N
C1=CC2=C(C(=NN2)C=O)C(=C1)O
C1CCC(C1)N2C(=CC=N2)C(=O)O
BrC1=C(C(O)=O)C(N)=CC=C1
O=C(C1=CC=C(Cl)C(Cl)=C1)/C=C/C2=CC=CC=C2F
C[C@H]1CNCCC1
O=C(C(N1)=CC2=C1C=C(F)C=C2)O
CC(C)N1C=C(CNCCO)C(=N1)C
CC1=NC2=C(Cl)N=CN=C2N1
CN1CCN(C2=NN=C3OC4=CC=CC=C4N(C)C3=C2)CC1
O=C(OCC1OCCC1)CCl
OCC1=NC=CC(OCCN(C)C)=C1
CN(C(=O)C1=CC=C(C=C1)OC)OC
O=C1C2=C(N=CN2)NC(NC(C)=O)=N1
C1=CC=C(C=C1)COC(=O)NC2=NC=CC(=C2)C(=O)O
NC1=C(C)N(C)N=N1
COC1=CC(Br)=CN=C1I
O=C1C2=CC=CC(N)=C2CN1C(C(N3)=O)CCC3=O
C1(CN2CCNC3(C2)CC3)=CC=CC=C1
CCCOC(C1=CC(B(O)O)=CC=C1)=O
O=C(C1=NN=C2N1C3=C(C=CC=C3)N=C2Cl)OCC
O=C(C1CNC1)OCC
NC1=NC(CCCC)=NN1
O=C(C1=CC2=C(Cl)N=C(Cl)N=C2C=C1)OCC
CN1CCN(CCCOC2=C(OC)C=C3C(Cl)=CC=NC3=C2)CC1
OC(C1=CC=CN=C1F)(C(F)(F)F)C[N+]([O-])=O
NN1C=CN=C1
CC(C)(C)OC(=O)NO
C=CC(NCC1=CC=C(F)C=C1F)=O
O=[N+](C1=CN=C(N2C(C)=CC=C2C)C=C1)[O-]
O=C1N[C@]2([H])CNC[C@@]1([H])CC2
CC1(C)C(C)(C)OB(C2=CC(C3=CC=CC=C3)=NC=C2)O1
C1=COC(=C1)CNC2=CC=C(C=C2)O
FC(F)(F)C1(O)CCC2(OCCO2)CC1
O=C(C1=C(Cl)N(C)N=C1)O
COC1=C(C=CC(=C1B(O)O)F)Br
COC(=O)CCCl
ClC1=NC=NC(C(F)(F)F)=C1
O=CCC1=CC=NN1CC
CC(C)CCON=O
C1=CC=C(C=C1)OC2=CC=CC(=C2)C3=NNN=N3
COC(=O)C1C(N)CCCC1
CCN(C)C1=CC=CC(=C1)N
CCOC(=O)C1=C(N)SC(=C1C)C(=O)OC(C)(C)C
CC1=C(C=CC(=C1)CC(=O)OC)Br
O=C1C(C)(C)NCC1
C1=CC(=CC2=C1C=CN2CC(=O)O)Br
CC(C=CC1=CC=CC(F)=C1F)=O
O=C(C1=C(C)N=C(Br)O1)OC
O=C(N1C=NC=C1)C(F)(F)C(F)(F)F
N#CC1=C(C(F)(F)F)C=CC=C1Cl
O=C1C(C(OCC)=O)=CC2=CC(CCC3)=C4N3CCCC4=C2O1
NC1=C(C(OCC)=O)OC2=CC=CC=C12
OB(C1=CN=C(OC2CN(C(OC(C)(C)C)=O)CC2)N=C1)O
B(C1=C(C=CC(=C1)OC)C=O)(O)O
NC1=CC=CC(N2N=C(OC)N=C2Cl)=C1
OCC1=NNC(Br)=C1
C1=CC=C(C=C1)C2=CC=C(/C=C/C=O)C=C2
C1COCCN1CC2=CC=C(O2)C=O
OC1=CC(OC(F)F)=NC=C1
COC(=O)C(=CNC1=CC=CC=C1)NC(=O)C2=CC=CC=C2
NC1=NC=CN1CC(C)(C)C
BrC1=CC(CO)=C(OC)C=C1
FC(F)(F)C1=NNC2=C1CCN(C)C2
CC1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)Cl
NC1=CC2=NC=C(Br)N2C=C1
NNC(C1=C(Cl)C2=CC=CC=C2S1)=O
CC(NC1=CC=C(NCC(C)C)C=C1)=O
CC(=O)NCSCC(C(=O)O)N
O=C1N(C2=CC=C(F)C=C2)C(C3=C(N1)C(C(O)=O)=CN3C)=O
C(CC(C(=O)O)N)CN=C(N)N
CC(C)(C)OC(=O)C=C1COC1
CN1C=CC(=N1)C(=O)Cl
CC1(C(C)(OB(O1)CCCC2=CC=CC=C2O)C)C
CC(C)(C)C(=O)NC1=NC=C(C=C1)OC
CN(CC(C)(C)CNC1CCCCC1)C
O=C(C1=CN2C(C=C1)=NN=C2C(C)(C)C)OC
O=S(C1=CC=C(C(C)(C)C)C=C1)(NC2CCC2)=O
FC1=C(OCC)N=CC(B(O)O)=C1
CC1=CC=C(S(=O)(O[Na])=O)C=C1
O=C(C1=CC=C(C2=NC=CC=C2)O1)O
C1=CC=C(C(=C1)C2=CN=CO2)N
FC=1C=CC=CC1COC2=CC=C(C=C2C)B3OC(C)(C)C(O3)(C)C
O=C(N1C[C@H](C(O)=O)[C@@H](C2=CC=CC(C(F)(F)F)=C2)C1)OC(C)(C)C
COC(=O)C1=NC2=C(S1)C=C(Br)C=C2
O=CC1=C(Cl)C2=C(C=CC=C2)CC1
CC(C1=CC=C(Cl)C=C1Cl)C(O)=O
C1=CC(=NC(=C1)N)C(=O)NN
CC(C)(C)CNCCC1=CC=C(Cl)C=C1
C1(C2COCC2)CNC1
CC(C1CCCCC1)(N)C#N
CN(C)/C=C/C(=O)C1=C2C(=CC=C1)N=CO2
CCC(NC1=NC(F)=CC=C1)CC
CCOCCCNC1CCN(CC1)C(=O)C
N=C(N)NC1=CC=CC(OC)=C1
NC1=NC(C)=NC(Br)=C1
FC(F)(F)C1=C(F)C(F)=CC(F)=C1F
O=C(C1=C2C=CC(C(O)=O)=C1)NS2(=O)=O
CNC1CCC(=O)CC1
CC(C)(C)C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
CC(OC1=C(Cl)C=C(B(O)O)C=N1)C
CC1=NN(C)C(=C1S(=O)(=O)Cl)Cl
C1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C2=CC=CC=C2
C1=CC(=C2C=C(C#N)NC2=C1)Br
C1=C(C(=C(N=C1C(F)F)O)C#N)C(F)F
CC1=NN(C)C(=C1Cl)C(=O)NN
FC1=CN=C(N2CCNCC2)C=C1
NC1=CC=C(OCC)C=C1N
CC1=CC(=CC(=C1)N)C
O=CC1=CC2=CC=CN=C2N=C1
O=C1CCOC2=C1C=C([N+]([O-])=O)C=C2
O=C(O)CCCCOC1=CC=CC(C#N)=C1
CC(C)(C)OC(=O)N1C[C@@H]2CC=CC[C@@H]2C1
SC1=NC=CN1C2=CC=C(OC)C=C2C
C1CCC(CC1)OCCCN
C1=C(C=CC(=C1)[N+](=O)[O-])N2C=NC=N2
C1CCN(CC1)CC2=CC(=CC=C2)F
O=C1NC(C(Br)=CN1)=O
C1CCC2(CC1)CCC(=O)N2
CC(C)C(C)(C)O
COC(=O)C1=NSC2=C1C=CC(=C2)Br
C1C(N=C(O1)C2=NC=CC3=CC=CC=C32)C4=CC=CC=C4
FC(F)C1CNCCC1
O=C(O)C1=C2C=CC=C(O)C2=CC=C1
CC1CC(NCC2=CC=CO2)CC1
C1=CC=C(C(=C1)/C=C/[N+](=O)[O-])C(F)(F)F
CCOC(=O)C1=C(Cl)N=CC(=C1)Cl
NC1=CC=C(N=C1C)OC
NC1=C(CCC)C(C(CC)C)=NN1C
O=CC1=CN(C)C2=C1C=C(OC)C=C2
OCCC1=CN=CN1C
COC[C@@H]1CCCCN1
CSC1=NC=C(Br)C(OC)=N1
O=C(C1=C(Cl)C2=CC(I)=CC=C2N=C1)OCC
NCCC1=CC=C(CN2CCOCC2)C=C1
CC(C=O)NC(=O)OCC1=CC=CC=C1
C1=CC(=C(C=C1F)C(=O)CCC(=O)O)F
NCC1=CN=C2C(C=CS2)=C1
ClC1=NC=CC2=C1C=CS2
OCC12C3C4C2C2C1C3C42C(=O)OC
CC1(C)C(C)(C)OB(C2=CC=C3N=C(C)NC3=C2)O1
OC1CC(C2=CC=C(C)C(OC)=C2)(CN)C1
CC(C)(C)OC(=O)N1C=CCCCC1
O=C(N1CC(C)(N)CCC1)OC(C)(C)C
O=C(OC(C)(C)C)NCCN1CCNCC1
CC(COCC(C)O)O
S=C1SCCN1
O=C(N1CCC(C2=CC=C(CO)C=C2)CC1)OC(C)(C)C
O=C(C1=CC(S(=O)(Cl)=O)=CS1)O
O=S(C1=CC=CC=C1CCC)(Cl)=O
CCOC(=O)CC(=C)C(=O)OCC
O=C(OC)C1=CC=C(N)C(C2CC2)=C1
CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O
CC1(OB(C2=CC(F)=C3NC=NC3=C2)OC(C)1C)C
CC1=C(C(=O)O)N=NN1CC2=CC=CC=C2
CSC1=CC=CC=C1NCC2=CC=CO2
O=C(O)C1=CC=C(N2NC(NC2=O)=O)C=C1
S=C(C1=CC=CO1)N
C1=CC2=C(C=C1N)C(=O)N(C2=O)CC(=O)O
O=C(O)C1=CC=C(C(F)(F)F)C=C1OC
N[C@H](CC(C=C1)=CC=C1C2=CC=CC=C2)C[C@@H](C)C(OC(C)C)=O
C1CC(=O)CC1F
O=C(C1=CC(C2=CN(C)N=C2)=NO1)O
O=C1OCC2=C1C=CC([C@@]3([H])OC3)=C2C
CCOC(C(=C)Br)OCC
O=C(N1C(N2)=CC=N1)NC2=S
CC1=C(C(=NC=C1)Cl)NC(=O)C2=C(N=CC=C2)Cl
CCNCC1=NC(=C(C)N1C)C
O=CC1=NNC2=C1C=C(Br)C=C2
O=C(O)C(C1CCCC1)=O
CC(O)(C1=C(C)C=CN=C1)C
O=C1CCN(C(C(C)(C)C)=O)CC1
COC1=C(C=C(C=C1Cl)C=O)Cl
C=CCNC1CCCC1
CN1C(O)CCC1=O
O=C(C1=NC=C(C2=CC3=C(C=N2)C(Cl)=CC=C3)C=C1)NC
O=CC1(C(OC)=O)CC1
BrC1=NNC2=NC=NC=C21
C1CC2=C(C1)N=C(N=C2N)Cl
O=C1N(C)C2=CC=CC=C2CCC1N
CCN(CC(=O)O)C(=O)OC(C)(C)C
C1CN(CCN1)C2=NC=NC(=C2)C(F)(F)F
OCC1=CC(OC)=CC=C1OC
CC1(C(N(C(N1)=O)CC(O)=O)=O)C2CC2
O=C(N)C1CCN(CC1)C2=CC=C(N)C=C2
CNC(=O)C1=CC=C(C=C1)Cl
C[C@@H](C1=NC=CC=C1)O
CC(=O)C1=CC=C(C)O1
CC(C1)C(C2=CC(N3C=CN=C3)=CS2)=NNC1=O
CC1=C(C(O)=O)C=CC=N1
CC1=C2C(=CC=C1)C(=CC(=N2)C)C(=O)NN
C1=CC=C(C(=C1)C2=NC=CC=N2)S(=O)(=O)N
CN(CC1=CC(CCN)=CC=C1OC)C
O=S(C(C(C)=C1)=CC=C1F)(Cl)=O
C1=C(C=CC(=C1)S(=O)(=O)N)N2C=C(C=N2)Br
O=CC1=CC=CC2=C1C=CN2
C1C=CCC(C1C(=O)OCC2CO2)C(=O)OCC3CO3
OC1(CC#C)COC1
COC1=C(OC)C=C(C)C=C1
IC1=CC(Cl)=NC=N1
BrC12CC(C2)(COS(=O)(C3=CC=C(C)C=C3)=O)C1
S=C(N)NC1=CC=C(Br)C=C1
C1=NN=C(O)S1
CCOC(=O)C(C)C(=O)C1=CC=C(C=C1)F
O=C(O)COC1=CC=C(F)C=C1
O=C(OC[C@@H]1CCCOC1)C1=CC=CC=C1
COC(=O)C(C(C(=O)OC)C(=O)OC)C(=O)OC
FC1=CC=CC=C1N2C(N)=CC(NC2=O)=O
OB(O)C1=C(OC2=CC=CC=C2)C=CC=C1
CC1(C2=CC=CC=C2N(C3=CC=CC=C31)C4=CC=CC=C4)C
IC1=C2C=CC=CN2N=C1
O=C1CC(CC(C(C)C)C1)=O
FC(C1=NC(Cl)=C2C=CC=C(F)C2=N1)(F)F
COCOC1=CC=CC(=C1B(O)O)Cl
NNC1=NC(N2N=CC=C2)=CC(C)=N1
O=C1NN=CN1C2=CC=C(B3OC(C)(C)C(C)(C)O3)C=C2
O=C(OCC(C)=O)C1=CC=C(OC)C=C1
CC1=C(C=C(C=C1)S(N)(=O)=O)C(O)=O
C1=COC(=C1)CNC(=O)CCC(=O)O
CC(CC1)=NNC1=O
CC1(C)C(C)(C)OB(C2=CN(C(C3=CC=C(C(F)(F)F)C=C3)C)N=C2)O1
NC1=C2N=C(Br)NC2=NC=N1
SC1=NN=NN1CCC2=CC=CS2
CC1=NC(=CS1)C2=CC(=C(C=C2)O)O
OCCNC1=NC=CN=C1
O=CCC(C1=CC(Cl)=CC=C1Cl)=O
C[Si](CN1N=NC2=CC=CC=C21)(C)C
O=C(C1=NN(C)C=C1Cl)O
C1=CC(=CN=C1)C(=O)CN
FC(F)(F)OC1=CC(Cl)=NC=C1
CC(C)(C)OC(=O)N1CCC2(C1)CCCC(=O)C2
COC1=C2CCC(=O)NC2=CN=C1
O=C(OC(C)(C)C)NC(C=NC=C1)=C1C=O
COC(C1=CN=C(NC=C2)C2=C1)OC
CC1=C(C(=CC=C1)C(=O)N2CCSCC2)N
CCNS(=O)(=O)C1=CC=C(C=C1)C
CC1(C)C(C)(C)OB(C2=NN(C)N=C2)O1
O=C(O)C1=CC([N+]([O-])=O)=CC(B(O)O)=C1
C1=CC(=C(C(=C1)S(=O)(=O)N)Cl)F
C1=CC=C(C=C1)C2CC2CC#N
O=S(N1CC(N)CC1)(N(C)C)=O
O=CC1CC2(CCOCC2)C1
OC1=NC=C([N+]([O-])=O)C=N1
O=[N+]([O-])C1=CC=C(CO)O1
O=C(OCC)C1=CC=C(F)C(F)=C1OC
NCC1CCC(C)(C)CC1
O=C(C1=C(C2=CC=CC=C2F)NN=C1)O
C1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=C(C=C3)Br
N#CC1=NC=C(C(F)(F)F)C=C1
NC1=CC=C(C(F)(F)F)C(C(F)(F)F)=C1
CC1=C(NC)C(C)=NO1
C1CC2=CC=CC=C2CCN1
CN1CCCC(N)C1=O
CC1=NN2C(=C1)N=CC(=C2N)C(=O)OC
OC[C@H]1CCCCN1C(=O)OC(C)(C)C
N#CC=1C=CC(=CC1)C[C@@H](C(O)=O)NC(OCC2=CC=CC=C2)=O
O=C(C1=CN=C(NC(C)=O)S1)OCC
O=C(OC(C)(C)C)NC(C1=CC=CC(Br)=C1)C
COCCC1(CBr)COCC1
OC1=CC=C([N+]([O-])=O)C([C@@H](N)CO)=C1
NC1CCCC2=C1SC(C3=CC=C(F)C=C3)=N2
C1=CC(=C(C=C1C=O)[N+](=O)[O-])[N+](=O)[O-]
N#CCC1=CC=C(O)C(O)=C1
C1=CC(=CC(=C1)F)C(C#N)N
CC(C1=CC=CC=C1OCC)CN
O=C(OC)C[C@H](N)C1=CC=CO1
O=CC1=CC(OC(F)(F)F)=CC(Br)=C1
O=C(N1CC(C(F)(F)F)(O)CCC1)OC(C)(C)C
OC1C2(CCNCC2)OCCC1
O=C(C(N)CC1)NC1=O
CC1=CCN(CC1)CC2=CC=CC=C2
CC(C1=NC(CNC)=CS1)C
C[C@@H](C1=CC=CC=C1)NCC(=O)O
OC1=CC=C(OCC2=NC(C)=NO2)C=C1
FC1=CC=C(N(C)C)N=C1
C#CC1=C(C)C=CS1
O=S(C1=C2C=CC=CC2=CC=C1)(NCCCCCCN)=O
CC(=CC(=O)C)C
C1CC12CCNCC2
O=S(N1[C@H](C2=CC=CC=C2)C1)(C3=CC=C(C)C=C3)=O
CSC1=CC=C(Br)S1
OB(C1=C(Br)C=CC(Cl)=C1F)O
O=C(C1=CC(F)=CS1)O
CC1=NC(=CN=C1)N2CCC(CC2)C(=O)O
N#CC1=CC=CC2=C1C=CN2C
OB(C1=CC=C(C2=CC=CC(OC)=C2)C=C1)O
NC1=NNC2=CC=CC(I)=C12
CC1=C(C(=C(C=C1)F)C(=O)O)Cl
CC(C)C1=C(CN)SN=N1
C[C@@H](C1=CC=C(OC)C(OC)=C1OC)O
O=CC=CC1=CC(OC)=CC=C1OC
COC(=O)C1=CC=C2C(=C1)CCCC2=O
O=C1N(C2=CC=CC=C2[N+]([O-])=O)C(CN1)=O
O=C(OC)C1=CC(F)=CC=C1OC
CC1=CN(N=C1)C2=CC=CC(=C2)C=O
CC1=CC=C(C=C1CC(=O)OC)N
O=C1CCNC2=C1C=C(C)C=C2
CCC(C(=O)O)N1CCCC1
CC1=C(C(=O)O)NC2=C1C=CC=C2Cl
C1=C(C=CC(=C1C(O)=O)C(=O)O)Br
NC1=CC=CC(C2=NC(CCC)=NN2C)=C1
O=C(C1=CC=C(OCO2)C2=C1)CN3CCCC3
NN1CCCC1
CC(NC1=CC=CC=C1NC(C)=O)=O
O=C(N1C=CC2=C1C=CC(B3OC(C)(C)C(C)(C)O3)=C2)OC(C)(C)C
O=CC1=CC=C(N2CC(C)OC(C)C2)C=C1
FC1=C2N=CC=CC2=CC(B(O)O)=C1
N#CC1=CC=CC=C1C2=CC=C(C)C(F)=C2
CN1C(=O)N(C(=O)N(C1=O)C)C
C12=C(OCO2)C=CC(NC3CCC3)=C1
C1=CC2=C(C=C1C(F)(F)F)N(N=N2)O
O=C(O)C(C=CC=C1)=C1N2C=CC=C2
O=C(C1C2N(CC3=CC=CC=C3)CC1CC2)O
CC(C1=CC=C(C)S1)N
C1=CC=C(C=C1)C(C2=CC=CC=C2)[C@@H](CO)N
O=C(N1CC(OS(=O)(C)=O)CCC1)OC(C)(C)C
O=C(O)C1=CC=C(NC)C([N+]([O-])=O)=C1
CCC1=CC=C(C(=C1)B(O)O)C(=O)OCC
C1=CC(=CC(=C1)C(=O)N)CCl
N1(CCC2CCNCC2)CCCCC1
O=C(O)CCN1C=CN=C1C
CC(N1CCC(NCCCC)CC1)C
C#CC1=CC=CC(=N1)OC
OC1=C(OC)C=CC=C1CNCCCC
O=C(O)C(C1=CC=C(F)C=C1F)F
O=C(C1=CC=CN=C1Cl)NC2CCCCC2
NC(C1=C(C)C=CS1)C(F)(F)F
ClCCNC1=CC=CC=C1
